ID ANSSI,Titre ANSSI,Type,Date,CVE,CVSS,Base Severity,CWE,EPSS,Lien,Description,Editeur,Produit,Versions affectees
CERTFR-2023-AVI-0102,Multiples vulnérabilités dans OpenSSL,avis,2023-02-08T00:00:00.000000,CVE-2023-0215,,,,0.0043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0102/,"The public API function BIO_new_NDEF is a helper function used for streaming
ASN.1 data via a BIO. It is primarily used internally to OpenSSL to support the
SMIME, CMS and PKCS7 streaming capabilities, but may also be called directly by
end user applications.

The function receives a BIO from the caller, prepends a new BIO_f_asn1 filter
BIO onto the front of it to form a BIO chain, and then returns the new head of
the BIO chain to the caller. Under certain conditions, for example if a CMS
recipient public key is invalid, the new filter BIO is freed and the function
returns a NULL result indicating a failure. However, in this case, the BIO chain
is not properly cleaned up and the BIO passed by the caller still retains
internal pointers to the previously freed filter BIO. If the caller then goes on
to call BIO_pop() on the BIO then a use-after-free will occur. This will most
likely result in a crash.



This scenario occurs directly in the internal function B64_write_ASN1() which
may cause BIO_new_NDEF() to be called and will subsequently call BIO_pop() on
the BIO. This internal function is in turn called by the public API functions
PEM_write_bio_ASN1_stream, PEM_write_bio_CMS_stream, PEM_write_bio_PKCS7_stream,
SMIME_write_ASN1, SMIME_write_CMS and SMIME_write_PKCS7.

Other public API functions that may be impacted by this include
i2d_ASN1_bio_stream, BIO_new_CMS, BIO_new_PKCS7, i2d_CMS_bio_stream and
i2d_PKCS7_bio_stream.

The OpenSSL cms and smime command line applications are similarly affected.



",OpenSSL,OpenSSL,"1.0.2, 1.1.1, 3.0.0"
CERTFR-2023-AVI-0102,Multiples vulnérabilités dans OpenSSL,avis,2023-02-08T00:00:00.000000,CVE-2023-0216,,,,0.00853,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0102/,"An invalid pointer dereference on read can be triggered when an
application tries to load malformed PKCS7 data with the
d2i_PKCS7(), d2i_PKCS7_bio() or d2i_PKCS7_fp() functions.

The result of the dereference is an application crash which could
lead to a denial of service attack. The TLS implementation in OpenSSL
does not call this function however third party applications might
call these functions on untrusted data.

",OpenSSL,OpenSSL,3.0.0
CERTFR-2023-AVI-0102,Multiples vulnérabilités dans OpenSSL,avis,2023-02-08T00:00:00.000000,CVE-2023-0217,,,,0.0086,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0102/,"An invalid pointer dereference on read can be triggered when an
application tries to check a malformed DSA public key by the
EVP_PKEY_public_check() function. This will most likely lead
to an application crash. This function can be called on public
keys supplied from untrusted sources which could allow an attacker
to cause a denial of service attack.

The TLS implementation in OpenSSL does not call this function
but applications might call the function if there are additional
security requirements imposed by standards such as FIPS 140-3.

",OpenSSL,OpenSSL,3.0.0
CERTFR-2023-AVI-0102,Multiples vulnérabilités dans OpenSSL,avis,2023-02-08T00:00:00.000000,CVE-2023-0286,,,,0.88334,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0102/,"There is a type confusion vulnerability relating to X.400 address processing
inside an X.509 GeneralName. X.400 addresses were parsed as an ASN1_STRING but
the public structure definition for GENERAL_NAME incorrectly specified the type
of the x400Address field as ASN1_TYPE. This field is subsequently interpreted by
the OpenSSL function GENERAL_NAME_cmp as an ASN1_TYPE rather than an
ASN1_STRING.

When CRL checking is enabled (i.e. the application sets the
X509_V_FLAG_CRL_CHECK flag), this vulnerability may allow an attacker to pass
arbitrary pointers to a memcmp call, enabling them to read memory contents or
enact a denial of service. In most cases, the attack requires the attacker to
provide both the certificate chain and CRL, neither of which need to have a
valid signature. If the attacker only controls one of these inputs, the other
input must already contain an X.400 address as a CRL distribution point, which
is uncommon. As such, this vulnerability is most likely to only affect
applications which have implemented their own functionality for retrieving CRLs
over a network.

",OpenSSL,OpenSSL,"1.0.2, 1.1.1, 3.0.0"
CERTFR-2023-AVI-0102,Multiples vulnérabilités dans OpenSSL,avis,2023-02-08T00:00:00.000000,CVE-2023-0401,,,,0.0069,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0102/,"A NULL pointer can be dereferenced when signatures are being
verified on PKCS7 signed or signedAndEnveloped data. In case the hash
algorithm used for the signature is known to the OpenSSL library but
the implementation of the hash algorithm is not available the digest
initialization will fail. There is a missing check for the return
value from the initialization function which later leads to invalid
usage of the digest API most likely leading to a crash.

The unavailability of an algorithm can be caused by using FIPS
enabled configuration of providers or more commonly by not loading
the legacy provider.

PKCS7 data is processed by the SMIME library calls and also by the
time stamp (TS) library calls. The TLS implementation in OpenSSL does
not call these functions however third party applications would be
affected if they call these functions to verify signatures on untrusted
data.

",OpenSSL,OpenSSL,3.0.0
CERTFR-2023-AVI-0103,Vulnérabilité dans phpMyAdmin,avis,2023-02-08T00:00:00.000000,,,,,,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0103/,,,,
CERTFR-2023-AVI-0104,Vulnérabilité dans les produits Nextcloud,avis,2023-02-09T00:00:00.000000,CVE-2023-25150,5.8,Moyenne,CWE-284,0.00234,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0104/,"Nextcloud office/richdocuments is an office suit for the nextcloud server platform. In affected versions the Collabora integration can be tricked to provide access to any file without proper permission validation. As a result any user with access to Collabora can obtain the content of other users files. It is recommended that the Nextcloud Office App (Collabora Integration) is updated to 7.0.2 (Nextcloud 25), 6.3.2 (Nextcloud 24), 5.0.10 (Nextcloud 23), 4.2.9 (Nextcloud 21-22), or 3.8.7 (Nextcloud 15-20). There are no known workarounds for this issue.",nextcloud,security-advisories,"< 3.8.7, >= 4.0.0, < 4.2.9, >= 5.0.0, < 5.0.10, >= 6.0.0, < 6.3.2, >= 7.0.0, < 7.0.2"
CERTFR-2023-AVI-0105,Multiples vulnérabilités dans les produits PaloAlto,avis,2023-02-09T00:00:00.000000,CVE-2023-0001,6.0,Moyenne,CWE-319,0.00348,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0105/,"An information exposure vulnerability in the Palo Alto Networks Cortex XDR agent on Windows devices allows a local system administrator to disclose the admin password for the agent in cleartext, which bad actors can then use to execute privileged cytool commands that disable or uninstall the agent.",Palo Alto Networks,Cortex XDR agent,7.5
CERTFR-2023-AVI-0105,Multiples vulnérabilités dans les produits PaloAlto,avis,2023-02-09T00:00:00.000000,CVE-2023-0002,5.5,Moyenne,CWE-693,0.00105,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0105/,"A problem with a protection mechanism in the Palo Alto Networks Cortex XDR agent on Windows devices allows a local user to execute privileged cytool commands that disable or uninstall the agent.
",Palo Alto Networks,Cortex XDR agent,"5.0, 7.5"
CERTFR-2023-AVI-0105,Multiples vulnérabilités dans les produits PaloAlto,avis,2023-02-09T00:00:00.000000,CVE-2023-0003,6.5,Moyenne,CWE-73,0.01051,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0105/,A file disclosure vulnerability in the Palo Alto Networks Cortex XSOAR server software enables an authenticated user with access to the web interface to read local files from the server.,Palo Alto Networks,Cortex XSOAR,"6.10.0.0, 6.6, 6.8, 6.9"
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2022-44649,,,,0.00188,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"An out-of-bounds access vulnerability in the Unauthorized Change Prevention service of Trend Micro Apex One and Apex One as a Service could allow a local attacker to elevate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,"On Premise (14.0), SaaS (14.0)"
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2022-44650,,,,0.00222,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A memory corruption vulnerability in the Unauthorized Change Prevention service of Trend Micro Apex One and Apex One as a Service could allow a local attacker to elevate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,"On Premise (14.0), SaaS (14.0)"
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2022-45798,,,,0.00153,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A link following vulnerability in the Damage Cleanup Engine component of Trend Micro Apex One and Trend Micro Apex One as a Service could allow a local attacker to escalate privileges by creating a symbolic link and abusing the service to delete a file.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,"On Premise (14.0), SaaS (14.0)"
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-0587,,,,0.31835,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A file upload vulnerability in exists in Trend Micro Apex One server build 11110. Using a malformed Content-Length header in an HTTP PUT message sent to URL /officescan/console/html/cgi/fcgiOfcDDA.exe, an unauthenticated remote attacker can upload arbitrary files to the SampleSubmission directory (i.e., \PCCSRV\TEMP\SampleSubmission) on the server. The attacker can upload a large number of large files to fill up the file system on which the Apex One server is installed.",n/a,Trend Micro Apex One,Build 11110
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25143,,,,0.06181,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,An uncontrolled search path element vulnerability in the Trend Micro Apex One Server installer could allow an attacker to achieve a remote code execution state on affected products.,"Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25144,,,,0.00076,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,An improper access control vulnerability in the Trend Micro Apex One agent could allow a local attacker to gain elevated privileges and create arbitrary directories with arbitrary ownership.,"Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25145,,,,0.00056,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A link following vulnerability in the scanning function of Trend Micro Apex One agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25146,,,,0.00056,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A security agent link following vulnerability in the Trend Micro Apex One agent could allow a local attacker to quarantine a file, delete the original folder and replace with a junction to an arbitrary location, ultimately leading to an arbitrary file dropped to an arbitrary location.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25147,,,,0.00013,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"An issue in the Trend Micro Apex One agent could allow an attacker who has previously acquired administrative rights via other means to bypass the protection by using a specifically crafted DLL during a specific update process.

Please note: an attacker must first obtain administrative access on the target system via another method in order to exploit this.","Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0106,Multiples vulnérabilités dans les produits TrendMicro,avis,2023-02-09T00:00:00.000000,CVE-2023-25148,,,,0.00056,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0106/,"A security agent link following vulnerability in Trend Micro Apex One could allow a local attacker to exploit the vulnerability by changing a specific file into a pseudo-symlink, allowing privilege escalation on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","Trend Micro, Inc.",Trend Micro Apex One,2019 (14.0)
CERTFR-2023-AVI-0107,Vulnérabilité dans PostgreSQL,avis,2023-02-09T00:00:00.000000,CVE-2022-41862,,,CWE-200,0.00193,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0107/,"In PostgreSQL, a modified, unauthenticated server can send an unterminated string during the establishment of Kerberos transport encryption. In certain conditions a server can cause a libpq client to over-read and report an error message containing uninitialized bytes.",n/a,postgresql,"postgresql 5.2, postgresql 14.7, postgresql 13.10, postgresql 12.14, postgresql 11.19"
CERTFR-2023-AVI-0108,Vulnérabilité dans Tenable Nessus,avis,2023-02-09T00:00:00.000000,CVE-2023-0101,,,,0.00186,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0108/,A privilege escalation vulnerability was identified in Nessus versions 8.10.1 through 8.15.8 and 10.0.0 through 10.4.1. An authenticated attacker could potentially execute a specially crafted file to obtain root or NT AUTHORITY / SYSTEM privileges on the Nessus host.,n/a,Nessus,"8.10.1 through 8.15.8, 10.0.0 through 10.4.1"
CERTFR-2023-AVI-0109,Vulnérabilité dans les produits WithSecure,avis,2023-02-09T00:00:00.000000,,,,,,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0109/,,,,
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2014-3577,,,,0.01367,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"org.apache.http.conn.ssl.AbstractVerifier in Apache HttpComponents HttpClient before 4.3.5 and HttpAsyncClient before 4.0.2 does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a ""CN="" string in a field in the distinguished name (DN) of a certificate, as demonstrated by the ""foo,CN=www.apache.org"" string in the O field.",n/a,n/a,n/a
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2020-13956,,,,0.00505,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,Apache HttpClient versions prior to version 4.5.13 and 5.0.3 can misinterpret malformed authority component in request URIs passed to the library as java.net.URI object and pick the wrong target host for request execution.,n/a,Apache HttpClient,"4.5.12 and prior, 5.0.2 and prior"
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-34165,5.4,Moyenne,,0.00216,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"IBM WebSphere Application Server 7.0, 8.0, 8.5, and 9.0 and IBM WebSphere Application Server Liberty 17.0.0.3 through 22.0.0.9 are vulnerable to HTTP header injection, caused by improper validation. This could allow an attacker to conduct various attacks against the vulnerable system, including cache poisoning and cross-site scripting. IBM X-Force ID: 229429.",IBM,"WebSphere Application Server, WebSphere Application Server Liberty","17.0.0.3, 22.0.0.9, 7.0, 8.0, 8.5, 9.0"
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-40303,,,,0.0023,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"An issue was discovered in libxml2 before 2.10.3. When parsing a multi-gigabyte XML document with the XML_PARSE_HUGE parser option enabled, several integer counters can overflow. This results in an attempt to access an array at a negative 2GB offset, typically leading to a segmentation fault.",n/a,n/a,n/a
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-40304,,,,0.00219,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"An issue was discovered in libxml2 before 2.10.3. Certain invalid XML entity definitions can corrupt a hash table key, potentially leading to subsequent logic errors. In one case, a double-free can be provoked.",n/a,n/a,n/a
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-42003,,,,0.00317,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"In FasterXML jackson-databind before versions 2.13.4.1 and 2.12.17.1, resource exhaustion can occur because of a lack of a check in primitive value deserializers to avoid deep wrapper array nesting, when the UNWRAP_SINGLE_VALUE_ARRAYS feature is enabled.",n/a,n/a,n/a
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-43927,5.9,Moyenne,CWE-200,0.00147,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"IBM Db2 for Linux, UNIX and Windows 10.5, 11.1, and 11.5 is vulnerable to information Disclosure due to improper privilege management when a specially crafted table access is used.  IBM X-Force ID:  241671.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1 ,11.5"
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-43929,4.9,Moyenne,CWE-20,0.00102,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"
IBM Db2 for Linux, UNIX and Windows 11.1 and 11.5 may be vulnerable to a Denial of Service when executing a specially crafted 'Load' command. IBM X-Force ID: 241676.

",IBM,"Db2 for Linux, UNIX and Windows",11.1 and 11.5
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-43930,6.2,Moyenne,CWE-200,0.00104,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"IBM Db2 for Linux, UNIX and Windows 10.5, 11.1, and 11.5 is vulnerable to an Information Disclosure as sensitive information may be included in a log file.  IBM X-Force ID:  241677.",IBM,"Db2 for Linux, UNIX and Windows","10.5, 11.1, 11.5"
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-45787,,,CWE-312,7e-05,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,"Unproper laxist permissions on the temporary files used by MIME4J TempFileStorageProvider may lead to information disclosure to other local users. This issue affects Apache James MIME4J version 0.8.8 and prior versions.

We recommend users to upgrade to MIME4j version 0.8.9 or later.
",Apache Software Foundation,Apache James MIME4J,0
CERTFR-2023-AVI-0110,Multiples vulnérabilités dans les produits IBM,avis,2023-02-09T00:00:00.000000,CVE-2022-46364,,,CWE-918,0.00135,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0110/,A SSRF vulnerability in parsing the href attribute of XOP:Include in MTOM requests in versions of Apache CXF before 3.5.5 and 3.4.10 allows an attacker to perform SSRF style attacks on webservices that take at least one parameter of any type. ,Apache Software Foundation,Apache CXF,0
CERTFR-2023-AVI-0111,Multiples vulnérabilités dans le noyau Linux de SUSE,avis,2023-02-10T00:00:00.000000,CVE-2022-2602,5.3,Moyenne,CWE-416,0.00953,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0111/,"io_uring UAF, Unix SCM garbage collection",The Linux Kernel Organization,linux,0
CERTFR-2023-AVI-0111,Multiples vulnérabilités dans le noyau Linux de SUSE,avis,2023-02-10T00:00:00.000000,CVE-2022-3424,,,CWE-416,0.0002,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0111/,"A use-after-free flaw was found in the Linux kernel’s SGI GRU driver in the way the first gru_file_unlocked_ioctl function is called by the user, where a fail pass occurs in the gru_check_chiplet_assignment function. This flaw allows a local user to crash or potentially escalate their privileges on the system.",n/a,kernel,unknown
CERTFR-2023-AVI-0111,Multiples vulnérabilités dans le noyau Linux de SUSE,avis,2023-02-10T00:00:00.000000,CVE-2022-3565,4.6,Moyenne,CWE-119,0.00035,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0111/,"A vulnerability, which was classified as critical, has been found in Linux Kernel. Affected by this issue is the function del_timer of the file drivers/isdn/mISDN/l1oip_core.c of the component Bluetooth. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-211088.",Linux,Kernel,n/a
CERTFR-2023-AVI-0111,Multiples vulnérabilités dans le noyau Linux de SUSE,avis,2023-02-10T00:00:00.000000,CVE-2022-4379,,,CWE-416,0.00549,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0111/,A use-after-free vulnerability was found in __nfs42_ssc_open() in fs/nfs/nfs4file.c in the Linux kernel. This flaw allows an attacker to conduct a remote denial,n/a,Linux kernel,Linux kernel through v6.1-rc8
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-1048,,,CWE-416,0.00025,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,A use-after-free flaw was found in the Linux kernel’s sound subsystem in the way a user triggers concurrent calls of PCM hw_params. The hw_free ioctls or similar race condition happens inside ALSA PCM for other ioctls. This flaw allows a local user to crash or potentially escalate their privileges on the system.,n/a,kernel,Linux kernel 5.17-rc9
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-20369,,,,0.00032,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,"In v4l2_m2m_querybuf of v4l2-mem2mem.c, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-223375145References: Upstream kernel",n/a,Android,Android kernel
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-26373,,,,0.00174,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,Non-transparent sharing of return predictor targets between contexts in some Intel(R) Processors may allow an authorized user to potentially enable information disclosure via local access.,n/a,Intel(R) Processors,See references
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-2663,,,CWE-923,0.00168,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,An issue was found in the Linux kernel in nf_conntrack_irc where the message handling can be confused and incorrectly matches the message. A firewall may be able to be bypassed when users are using unencrypted IRC with nf_conntrack_irc configured.,n/a,Linux kernel,unknown
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-29900,,,,0.01411,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,Mis-trained branch predictions for return instructions may allow arbitrary speculative code execution under certain microarchitecture-dependent conditions.,AMD,AMD Processors,Processor  Some AMD Processors
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-29901,5.6,Moyenne,CWE-200,0.00073,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,Intel microprocessor generations 6 to 8 are affected by a new Spectre variant that is able to bypass their retpoline mitigation in the kernel to leak arbitrary data. An attacker with unprivileged user access can hijack return instructions to achieve arbitrary speculative code execution under certain microarchitecture-dependent conditions.,Intel,Intel Microprocessors,generations 6 to 8
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3424,,,CWE-416,0.0002,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,"A use-after-free flaw was found in the Linux kernel’s SGI GRU driver in the way the first gru_file_unlocked_ioctl function is called by the user, where a fail pass occurs in the gru_check_chiplet_assignment function. This flaw allows a local user to crash or potentially escalate their privileges on the system.",n/a,kernel,unknown
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3543,3.5,Faible,CWE-404,0.00023,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,"A vulnerability, which was classified as problematic, has been found in Linux Kernel. This issue affects the function unix_sock_destructor/unix_release_sock of the file net/unix/af_unix.c of the component BPF. The manipulation leads to memory leak. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-211043.",Linux,Kernel,n/a
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3545,5.5,Moyenne,CWE-119,0.00029,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,A vulnerability has been found in Linux Kernel and classified as critical. Affected by this vulnerability is the function area_cache_get of the file drivers/net/ethernet/netronome/nfp/nfpcore/nfp_cppcore.c of the component IPsec. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier VDB-211045 was assigned to this vulnerability.,Linux,Kernel,n/a
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3619,3.5,Faible,CWE-404,0.00027,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,A vulnerability has been found in Linux Kernel and classified as problematic. This vulnerability affects the function l2cap_recv_acldata of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The manipulation leads to memory leak. It is recommended to apply a patch to fix this issue. VDB-211918 is the identifier assigned to this vulnerability.,Linux,Kernel,n/a
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3623,5.0,Moyenne,CWE-362,0.00068,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,A vulnerability was found in Linux Kernel. It has been declared as problematic. Affected by this vulnerability is the function follow_page_pte of the file mm/gup.c of the component BPF. The manipulation leads to race condition. The attack can be launched remotely. It is recommended to apply a patch to fix this issue. The identifier VDB-211921 was assigned to this vulnerability.,Linux,Kernel,n/a
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3628,,,CWE-119,0.00058,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,A buffer overflow flaw was found in the Linux kernel Broadcom Full MAC Wi-Fi driver. This issue occurs when a user connects to a malicious USB device. This can allow a local user to crash the system or escalate their privileges.,n/a,Kernel,Linux kernel 6.1-rc5
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3640,5.5,Moyenne,CWE-119,0.00024,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,"A vulnerability, which was classified as critical, was found in Linux Kernel. Affected is the function l2cap_conn_del of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier of this vulnerability is VDB-211944.",Linux,Kernel,n/a
CERTFR-2023-AVI-0112,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,avis,2023-02-10T00:00:00.000000,CVE-2022-3643,,,,0.00106,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0112/,"Guests can trigger NIC interface reset/abort/crash via netback It is possible for a guest to trigger a NIC interface reset/abort/crash in a Linux based network backend by sending certain kinds of packets. It appears to be an (unwritten?) assumption in the rest of the Linux network stack that packet protocol headers are all contained within the linear section of the SKB and some NICs behave badly if this is not the case. This has been reported to occur with Cisco (enic) and Broadcom NetXtrem II BCM5780 (bnx2x) though it may be an issue with other NICs/drivers as well. In case the frontend is sending requests with split headers, netback will forward those violating above mentioned assumption to the networking core, resulting in said misbehavior.",Linux,Linux,
